"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"BB[184,1]",-2.79883394138244,1.31745098002001,-5.59600927043556,-3.62751229754606,-2.73483495848185,-1.8813204197657,-0.423916787945319,1.00096600024545,45000
"BB[185,1]",-0.46684744817442,0.61210681907029,-1.69591438812594,-0.868898976810398,-0.460432289097559,-0.0544985972210468,0.708904135670054,1.00101510150057,40000
"BB[186,1]",-3.83043137134873,1.27427686258118,-6.63846441355814,-4.6162978529569,-3.72047791489964,-2.93197938519325,-1.66843053670236,1.00131323887191,5800
"BB[187,1]",-0.031714930320445,0.90748067032544,-1.80404788650363,-0.621535192742949,-0.023380003534891,0.550706936237254,1.75858759747606,1.00106556930332,20000
"BB[188,1]",1.2098726033681,0.560770509788201,0.179214585132367,0.829042446877631,1.18638846636483,1.56190451562126,2.40968059867212,1.00113003275757,12000
"BB[189,1]",3.6778495525277,1.24296236073957,1.46928234966476,2.80903524887207,3.61184474970103,4.47697520632575,6.35216511085368,1.00113920901921,12000
"BB[190,1]",1.10297650952306,0.52662516046298,0.127716263955495,0.741183963880994,1.08752383333567,1.43823166810835,2.19965235759858,1.00142770051518,4300
"BB[191,1]",-0.314870818079401,0.617687127787944,-1.5499375349557,-0.716720998101904,-0.31002378811584,0.0979257520531401,0.884270337400436,1.00130678465053,5900
"BB[192,1]",0.550793777781352,0.615264701160311,-0.645401467913313,0.13599825753515,0.552660230389439,0.954608316780408,1.76218458194846,1.00096517305079,45000
"BB[193,1]",0.286281486207404,0.569093566459499,-0.813876688276469,-0.0884998892303602,0.278680020807605,0.656015234051536,1.41939606501207,1.00133445801582,5400
"BB[194,1]",-1.25931272069815,1.32887923918634,-3.97531434500972,-2.1162592121836,-1.22832898080158,-0.354500039399227,1.24168995550655,1.00124301654228,7200
"BB[195,1]",-2.71154852895599,1.42632736371058,-5.65235872497393,-3.62948556763901,-2.66991360048566,-1.75154134950768,-0.00624413063083395,1.00140858694858,4500
"BB[196,1]",-0.366459049763237,0.529390186921494,-1.43525804891049,-0.715686731306759,-0.359595284276633,-0.006977233834632,0.637977395794172,1.001064694621,20000
"BB[1,2]",-0.725461408806602,0.54469369868792,-1.82459743807354,-1.08112866183684,-0.704997325316257,-0.365567066317287,0.300957594516424,1.00127473367806,6500
"BB[2,2]",-0.163416316046322,0.36680428510499,-0.892870852056031,-0.408023815668688,-0.162719599339855,0.0808160956982147,0.567674490078596,1.00097185499709,45000
"BB[3,2]",-0.03434269987057,0.426582543925789,-0.89257952758,-0.308751743773065,-0.0357989226933749,0.245708825512178,0.796955333408697,1.00141533148052,4400
"BB[4,2]",-0.0679866628872718,0.439981167525073,-0.924254241901397,-0.358942822229964,-0.0715800208682813,0.217193547643741,0.815629113069563,1.00235239132784,1400
"BB[5,2]",-0.493594948300532,0.560068272919383,-1.64657276755857,-0.856261601739192,-0.480004241247848,-0.1218300582703,0.561894930390929,1.0012370627601,7400
"BB[6,2]",-0.459711040378061,0.405087008756232,-1.27672329885313,-0.724867602970823,-0.45111411396095,-0.185743171945318,0.316715683108316,1.0016111178208,3100
"BB[7,2]",-0.449552600452183,0.499476792791665,-1.47225028384477,-0.767575958416028,-0.440385094218932,-0.121660963572808,0.499176981912888,1.00260508600954,1200
"BB[8,2]",-0.784394407103538,0.551452019477303,-1.91684466330534,-1.13482292112697,-0.762660012170386,-0.418905833650031,0.256773331562946,1.00167352810972,2800
"BB[9,2]",-0.467070647311081,0.525385043330089,-1.54620951005408,-0.797627820560603,-0.450528081081045,-0.115167736973062,0.53994881327619,1.00133171248526,5500
"BB[10,2]",-0.718107381864331,0.546874317285821,-1.83322717942442,-1.07511029402527,-0.710946642558853,-0.350906068675766,0.319047356050846,1.00182792082819,2300
"BB[11,2]",-0.631474743789945,0.526814694514615,-1.7095152935774,-0.973051850054832,-0.613573687712712,-0.281038069338581,0.383368256616041,1.00102170734282,35000
"BB[12,2]",0.0446588413095284,0.382532714045815,-0.716307897965733,-0.211839333393015,0.0522262240119167,0.303704807664229,0.78684677903452,1.0016324031288,3000
"BB[13,2]",-0.315005277180206,0.405397543939853,-1.15096900737917,-0.572931098149038,-0.305343813112581,-0.0390464882018681,0.43997100047027,1.0014216562392,4400
"BB[14,2]",0.236247296420694,0.3712010754832,-0.482511209478217,-0.0125724999115704,0.233994227797654,0.481765983815254,0.971750458443795,1.00097804743644,45000
"BB[15,2]",0.412102707024038,0.399412500474183,-0.382644229279827,0.148876328761656,0.415495154250054,0.67278243999761,1.19875946625433,1.00123204005134,7500
